areaid,value,stationLatitude,stationLongitude
72,"37.56439972, 126.99143219",37.56439972,126.99143219
73,"37.57897949, 126.99647522",37.57897949,126.99647522
74,"37.57106781, 126.99819183",37.57106781,126.99819183
75,"37.5928421, 127.00212097",37.5928421,127.00212097
76,"37.55432129, 127.01070404",37.55432129,127.01070404
77,"37.55519867, 127.01004791",37.55519867,127.01004791
78,"37.55644989, 127.1568222",37.55644989,127.1568222
79,"37.59169388, 127.01249695",37.59169388,127.01249695
80,"37.57376099, 127.0139389",37.57376099,127.0139389
81,"37.56137085, 127.06365967",37.56137085,127.06365967
82,"37.59038162, 127.01713562",37.59038162,127.01713562
83,"37.56429291, 127.08693695",37.56429291,127.08693695
84,"37.56697083, 127.07441711",37.56697083,127.07441711
85,"37.56864929, 127.08625031",37.56864929,127.08625031
86,"37.63018036, 127.02490997",37.63018036,127.02490997
87,"37.57471848, 127.0533905",37.57471848,127.0533905
88,"37.61669922, 127.03049469",37.61669922,127.03049469
89,"37.64689636, 127.03343201",37.64689636,127.03343201
90,"37.58300781, 127.06097412",37.58300781,127.06097412
91,"37.62552643, 127.037323",37.62552643,127.037323
92,"37.59161377, 127.04579163",37.59161377,127.04579163
93,"37.59489059, 127.06302643",37.59489059,127.06302643
94,"37.64463043, 127.04460907",37.64463043,127.04460907
95,"37.60408401, 127.07923126",37.60408401,127.07923126
96,"37.60649872, 127.09545135",37.60649872,127.09545135
97,"37.61299896, 127.06130981",37.61299896,127.06130981
98,"37.68000031, 127.05558014",37.68000031,127.05558014
99,"37.62000275, 127.05856323",37.62000275,127.05856323
100,"37.62818909, 127.08210754",37.62818909,127.08210754
101,"37.64820862, 127.07022095",37.64820862,127.07022095
102,"37.67271042, 127.0831604",37.67271042,127.0831604
1,"37.4433403, 126.90335846",37.4433403,126.90335846
2,"37.57631683, 126.8164978",37.57631683,126.8164978
3,"37.45633316, 126.89645386",37.45633316,126.89645386
4,"37.55010986, 126.82367706",37.55010986,126.82367706
5,"37.48250961, 126.82575989",37.48250961,126.82575989
6,"37.56692505, 126.82743835",37.56692505,126.82743835
7,"37.55965805, 126.8296051",37.55965805,126.8296051
8,"37.53636932, 126.83171082",37.53636932,126.83171082
9,"37.53012848, 126.83477783",37.53012848,126.83477783
10,"37.54890823, 126.83656311",37.54890823,126.83656311
11,"37.47510147, 126.88806915",37.47510147,126.88806915
12,"37.54141235, 126.84022522",37.54141235,126.84022522
13,"37.50889969, 126.84268188",37.50889969,126.84268188
14,"37.54644394, 126.84545898",37.54644394,126.84545898
15,"37.52760696, 126.84875488",37.52760696,126.84875488
16,"37.47946548, 126.95693207",37.47946548,126.95693207
17,"37.48086929, 126.95331573",37.48086929,126.95331573
18,"37.49428177, 126.85921478",37.49428177,126.85921478
19,"37.48218918, 126.94615936",37.48218918,126.94615936
20,"37.5303688, 126.86425781",37.5303688,126.86425781
21,"37.54950714, 126.86721802",37.54950714,126.86721802
22,"37.48464584, 126.93450928",37.48464584,126.93450928
23,"37.49528503, 126.87216187",37.49528503,126.87216187
24,"37.52785492, 126.87467194",37.52785492,126.87467194
25,"37.48683548, 126.9680481",37.48683548,126.9680481
26,"37.48786545, 126.99429321",37.48786545,126.99429321
27,"37.48880005, 126.89066315",37.48880005,126.89066315
28,"37.53722763, 126.88661194",37.53722763,126.88661194
29,"37.49103165, 126.89215088",37.49103165,126.89215088
30,"37.49578094, 126.89012146",37.49578094,126.89012146
31,"37.52809906, 126.89338684",37.52809906,126.89338684
32,"37.58216095, 126.89492798",37.58216095,126.89492798
33,"37.49985886, 126.89723969",37.49985886,126.89723969
34,"37.49651337, 126.91480255",37.49651337,126.91480255
35,"37.50657272, 126.90113068",37.50657272,126.90113068
36,"37.49905014, 126.99625397",37.49905014,126.99625397
37,"37.50007629, 126.92108154",37.50007629,126.92108154
38,"37.5006485, 126.90951538",37.5006485,126.90951538
39,"37.56333923, 126.90820312",37.56333923,126.90820312
40,"37.55495071, 126.91083527",37.55495071,126.91083527
41,"37.54864502, 126.91282654",37.54864502,126.91282654
42,"37.56912231, 126.91479492",37.56912231,126.91479492
43,"37.57946014, 126.91712952",37.57946014,126.91712952
44,"37.64468384, 126.91845703",37.64468384,126.91845703
45,"37.63028717, 126.91956329",37.63028717,126.91956329
46,"37.5230217, 126.9208374",37.5230217,126.9208374
47,"37.57311249, 126.9224472",37.57311249,126.9224472
48,"37.54920197, 126.92320251",37.54920197,126.92320251
49,"37.60412598, 126.92508698",37.60412598,126.92508698
50,"37.51359177, 126.92593384",37.51359177,126.92593384
51,"37.57564163, 126.92782593",37.57564163,126.92782593
52,"37.62851715, 126.92958069",37.62851715,126.92958069
53,"37.56796646, 126.93172455",37.56796646,126.93172455
54,"37.52349091, 126.93289948",37.52349091,126.93289948
55,"37.55979538, 126.93447876",37.55979538,126.93447876
56,"37.5813179, 126.93599701",37.5813179,126.93599701
57,"37.55789185, 126.93807983",37.55789185,126.93807983
58,"37.54821014, 126.94138336",37.54821014,126.94138336
59,"37.52960968, 126.96887207",37.52960968,126.96887207
60,"37.55711365, 126.94881439",37.55711365,126.94881439
61,"37.53345108, 126.97173309",37.53345108,126.97173309
62,"37.53502274, 126.9980545",37.53502274,126.9980545
63,"37.59512711, 126.96349335",37.59512711,126.96349335
64,"37.60604858, 126.96763611",37.60604858,126.96763611
65,"37.57455063, 126.97055054",37.57455063,126.97055054
66,"37.5444603, 126.97238922",37.5444603,126.97238922
67,"37.57176971, 126.97466278",37.57176971,126.97466278
68,"37.56993866, 126.97753906",37.56993866,126.97753906
69,"37.5692482, 126.98053741",37.5692482,126.98053741
70,"37.57051086, 126.98336792",37.57051086,126.98336792
71,"37.56638336, 126.98720551",37.56638336,126.98720551
72,"37.5705986, 126.99179077",37.5705986,126.99179077
73,"37.5667305, 126.99660492",37.5667305,126.99660492
74,"37.59023285, 126.9985199",37.59023285,126.9985199
75,"37.55220032, 127.02505493",37.55220032,127.02505493
76,"37.59017181, 127.00408936",37.59017181,127.00408936
77,"37.55568695, 127.15991211",37.55568695,127.15991211
78,"37.57014084, 127.00937653",37.57014084,127.00937653
79,"37.55836487, 127.05690765",37.55836487,127.05690765
80,"37.56035614, 127.04139709",37.56035614,127.04139709
81,"37.561203, 127.18026733",37.561203,127.18026733
82,"37.56980515, 127.01695251",37.56980515,127.01695251
83,"37.56438065, 127.02886963",37.56438065,127.02886963
84,"37.58375168, 127.02194977",37.58375168,127.02194977
85,"37.56874847, 127.03040314",37.56874847,127.03040314
86,"37.57294846, 127.06614685",37.57294846,127.06614685
87,"37.57418823, 127.04589081",37.57418823,127.04589081
88,"37.57778168, 127.09018707",37.57778168,127.09018707
89,"37.610569, 127.0335083",37.610569,127.0335083
90,"37.5834198, 127.07992554",37.5834198,127.07992554
91,"37.65224075, 127.0370636",37.65224075,127.0370636
92,"37.59153366, 127.06774139",37.59153366,127.06774139
93,"37.66759872, 127.04299927",37.66759872,127.04299927
94,"37.6514473, 127.04470825",37.6514473,127.04470825
95,"37.66922379, 127.04651642",37.66922379,127.04651642
96,"37.65779877, 127.05004883",37.65779877,127.05004883
97,"37.61314774, 127.10514832",37.61314774,127.10514832
98,"37.67625046, 127.05550385",37.67625046,127.05550385
99,"37.62009811, 127.10646057",37.62009811,127.10646057
100,"37.62862015, 127.06690979",37.62862015,127.06690979
101,"37.65501785, 127.06750488",37.65501785,127.06750488
102,"37.65679932, 127.0776062",37.65679932,127.0776062
1,"37.56334686, 126.81048584",37.56334686,126.81048584
2,"37.45299149, 126.90090942",37.45299149,126.90090942
3,"37.56844711, 126.82164764",37.56844711,126.82164764
4,"37.45901871, 126.89671326",37.45901871,126.89671326
5,"37.55350876, 126.8258667",37.55350876,126.8258667
6,"37.53620148, 126.82779694",37.53620148,126.82779694
7,"37.55746841, 126.82971954",37.55746841,126.82971954
8,"37.55947113, 126.83207703",37.55947113,126.83207703
9,"37.5161972, 126.8348999",37.5161972,126.8348999
10,"37.47372818, 126.91840363",37.47372818,126.91840363
11,"37.54098129, 126.83854675",37.54098129,126.83854675
12,"37.47629547, 126.96495819",37.47629547,126.96495819
13,"37.47709656, 126.91113281",37.47709656,126.91113281
14,"37.47806931, 126.98203278",37.47806931,126.98203278
15,"37.4788208, 126.95960999",37.4788208,126.95960999
16,"37.50513458, 126.85276031",37.50513458,126.85276031
17,"37.51395035, 126.85605621",37.51395035,126.85605621
18,"37.48149109, 126.98158264",37.48149109,126.98158264
19,"37.54218292, 126.86330414",37.54218292,126.86330414
20,"37.4833107, 126.93902588",37.4833107,126.93902588
21,"37.48425674, 126.95469666",37.48425674,126.95469666
22,"37.51897049, 126.8699646",37.51897049,126.8699646
23,"37.51515579, 126.87248993",37.51515579,126.87248993
24,"37.48622513, 126.93582916",37.48622513,126.93582916
25,"37.53650284, 126.87774658",37.53650284,126.87774658
26,"37.5378685, 126.88140869",37.5378685,126.88140869
27,"37.54433823, 126.88327026",37.54433823,126.88327026
28,"37.48949051, 126.94592285",37.48949051,126.94592285
29,"37.57939911, 126.88916016",37.57939911,126.88916016
30,"37.58194733, 126.89029694",37.58194733,126.89029694
31,"37.49824142, 126.89398193",37.49824142,126.89398193
32,"37.50793076, 126.89523315",37.50793076,126.89523315
33,"37.49550629, 126.95637512",37.49550629,126.95637512
34,"37.51385117, 126.89888",37.51385117,126.89888
35,"37.56590271, 126.90118408",37.56590271,126.90118408
36,"37.55156708, 126.90284729",37.55156708,126.90284729
37,"37.52011871, 126.90516663",37.52011871,126.90516663
38,"37.5742836, 126.90646362",37.5742836,126.90646362
39,"37.58203125, 126.90899658",37.58203125,126.90899658
40,"37.50274277, 126.92157745",37.50274277,126.92157745
41,"37.57065201, 126.91298676",37.57065201,126.91298676
42,"37.55000687, 126.91482544",37.55000687,126.91482544
43,"37.61077881, 126.91735077",37.61077881,126.91735077
44,"37.55751038, 126.91850281",37.55751038,126.91850281
45,"37.50764084, 126.92308044",37.50764084,126.92308044
46,"37.57215881, 126.92118835",37.57215881,126.92118835
47,"37.53179169, 126.92245483",37.53179169,126.92245483
48,"37.5213623, 126.92346191",37.5213623,126.92346191
49,"37.61654282, 126.92512512",37.61654282,126.92512512
50,"37.51306152, 126.92951202",37.51306152,126.92951202
51,"37.52461243, 126.92783356",37.52461243,126.92783356
52,"37.61096954, 126.92980957",37.61096954,126.92980957
53,"37.51731873, 126.95829773",37.51731873,126.95829773
54,"37.51931381, 126.9331665",37.51931381,126.9331665
55,"37.520504, 126.98973846",37.520504,126.98973846
56,"37.57838058, 126.93609619",37.57838058,126.93609619
57,"37.54364014, 126.93830872",37.54364014,126.93830872
58,"37.6567688, 126.94200897",37.6567688,126.94200897
59,"37.53927231, 126.94591522",37.53927231,126.94591522
60,"37.58221054, 126.95016479",37.58221054,126.95016479
61,"37.55720139, 126.95566559",37.55720139,126.95566559
62,"37.54047775, 126.95811462",37.54047775,126.95811462
63,"37.5621376, 126.96377563",37.5621376,126.96377563
64,"37.57484818, 126.96826935",37.57484818,126.96826935
65,"37.53841019, 126.98664856",37.53841019,126.98664856
66,"37.58360291, 126.97254944",37.58360291,126.97254944
67,"37.56322861, 126.97483826",37.56322861,126.97483826
68,"37.57211304, 126.97757721",37.57211304,126.97757721
69,"37.5797081, 126.98085785",37.5797081,126.98085785
70,"37.57580566, 126.98339081",37.57580566,126.98339081
71,"37.57335663, 126.9874649",37.57335663,126.9874649
72,"37.5724678, 126.99188995",37.5724678,126.99188995
73,"37.57048035, 126.99663544",37.57048035,126.99663544
74,"37.58250046, 126.99853516",37.58250046,126.99853516
75,"37.55137253, 127.07444",37.55137253,127.07444
76,"37.5539856, 127.03359222",37.5539856,127.03359222
77,"37.57403564, 127.0067215",37.57403564,127.0067215
78,"37.64686203, 127.00881195",37.64686203,127.00881195
79,"37.65447235, 127.01275635",37.65447235,127.01275635
80,"37.65727997, 127.0137558",37.65727997,127.0137558
81,"37.5715332, 127.01561737",37.5715332,127.01561737
82,"37.56335449, 127.17905426",37.56335449,127.17905426
83,"37.57089996, 127.01952362",37.57089996,127.01952362
84,"37.56699371, 127.02991486",37.56699371,127.02991486
85,"37.64889145, 127.02301788",37.64889145,127.02301788
86,"37.5720253, 127.07700348",37.5720253,127.07700348
87,"37.62714005, 127.02669525",37.62714005,127.02669525
88,"37.60913086, 127.0300293",37.60913086,127.0300293
89,"37.58034897, 127.09265137",37.58034897,127.09265137
90,"37.65805054, 127.03575897",37.65805054,127.03575897
91,"37.58637238, 127.0800705",37.58637238,127.0800705
92,"37.65682983, 127.03984833",37.65682983,127.03984833
93,"37.59511185, 127.10032654",37.59511185,127.10032654
94,"37.59859085, 127.07981873",37.59859085,127.07981873
95,"37.60362244, 127.0708313",37.60362244,127.0708313
96,"37.67721939, 127.04863739",37.67721939,127.04863739
97,"37.6463089, 127.052742",37.6463089,127.052742
98,"37.61616898, 127.09348297",37.61616898,127.09348297
99,"37.61917114, 127.07492828",37.61917114,127.07492828
100,"37.62531662, 127.08813477",37.62531662,127.08813477
101,"37.6428299, 127.10666656",37.6428299,127.10666656
102,"37.65578079, 127.07177734",37.65578079,127.07177734
1,"37.44686127, 126.90383148",37.44686127,126.90383148
2,"37.47473145, 126.81700897",37.47473145,126.81700897
3,"37.45647812, 126.89592743",37.45647812,126.89592743
4,"37.55312729, 126.82374573",37.55312729,126.82374573
5,"37.46214676, 126.93177795",37.46214676,126.93177795
6,"37.56580353, 126.82807922",37.56580353,126.82807922
7,"37.46856689, 126.94675446",37.46856689,126.94675446
8,"37.47068787, 126.93648529",37.47068787,126.93648529
9,"37.47229385, 126.93341064",37.47229385,126.93341064
10,"37.55291367, 126.83657074",37.55291367,126.83657074
11,"37.52407074, 126.83860016",37.52407074,126.83860016
12,"37.47989655, 126.84037018",37.47989655,126.84037018
13,"37.47943115, 126.84269714",37.47943115,126.84269714
14,"37.48210526, 126.84572601",37.48210526,126.84572601
15,"37.55687714, 126.84880829",37.55687714,126.84880829
16,"37.49396515, 126.8530426",37.49396515,126.8530426
17,"37.56458664, 126.85691833",37.56458664,126.85691833
18,"37.56124878, 126.86058044",37.56124878,126.86058044
19,"37.48218918, 126.94213104",37.48218918,126.94213104
20,"37.51728058, 126.86433411",37.51728058,126.86433411
21,"37.55425262, 126.86756134",37.55425262,126.86756134
22,"37.4846611, 126.90390015",37.4846611,126.90390015
23,"37.48550797, 126.98162079",37.48550797,126.98162079
24,"37.52477646, 126.87548065",37.52477646,126.87548065
25,"37.48701096, 126.98496246",37.48701096,126.98496246
26,"37.53566742, 126.88158417",37.53566742,126.88158417
27,"37.48886871, 126.97190857",37.48886871,126.97190857
28,"37.58081055, 126.88665009",37.58081055,126.88665009
29,"37.51992798, 126.88918304",37.51992798,126.88918304
30,"37.57580185, 126.89073944",37.57580185,126.89073944
31,"37.56908417, 126.89442444",37.56908417,126.89442444
32,"37.49449921, 126.91652679",37.49449921,126.91652679
33,"37.57746887, 126.89736176",37.57746887,126.89736176
34,"37.57072067, 126.89897919",37.57072067,126.89897919
35,"37.49766922, 126.91986847",37.49766922,126.91986847
36,"37.57731628, 126.90296936",37.57731628,126.90296936
37,"37.50013733, 126.91397858",37.50013733,126.91397858
38,"37.60232925, 126.90654755",37.60232925,126.90654755
39,"37.59714127, 126.9095993",37.59714127,126.9095993
40,"37.5841713, 126.91110229",37.5841713,126.91110229
41,"37.59079742, 126.91365051",37.59079742,126.91365051
42,"37.59181213, 126.91483307",37.59181213,126.91483307
43,"37.61318588, 126.91735077",37.61318588,126.91735077
44,"37.5063591, 126.96907806",37.5063591,126.96907806
45,"37.61721039, 126.91957855",37.61721039,126.91957855
46,"37.60784912, 126.92132568",37.60784912,126.92132568
47,"37.61785507, 126.9225235",37.61785507,126.9225235
48,"37.54787064, 126.92353058",37.54787064,126.92353058
49,"37.51213455, 126.92543793",37.51213455,126.92543793
50,"37.5193634, 126.92604828",37.5193634,126.92604828
51,"37.51776505, 126.92841339",37.51776505,126.92841339
52,"37.56519699, 126.92985535",37.56519699,126.92985535
53,"37.54773331, 126.9317627",37.54773331,126.9317627
54,"37.51943588, 126.93759918",37.51943588,126.93759918
55,"37.5591774, 126.93452454",37.5591774,126.93452454
56,"37.52204132, 126.96552277",37.52204132,126.96552277
57,"37.54745865, 126.93837738",37.54745865,126.93837738
58,"37.55600357, 126.94229889",37.55600357,126.94229889
59,"37.65842819, 126.94606018",37.65842819,126.94606018
60,"37.54457855, 126.9502182",37.54457855,126.9502182
61,"37.53351212, 126.97227478",37.53351212,126.97227478
62,"37.57386017, 126.95829773",37.57386017,126.95829773
63,"37.56885529, 126.96456146",37.56885529,126.96456146
64,"37.60627365, 126.96832275",37.60627365,126.96832275
65,"37.58507919, 126.9706192",37.58507919,126.9706192
66,"37.55760193, 126.97257996",37.55760193,126.97257996
67,"37.55686188, 126.97561646",37.55686188,126.97561646
68,"37.57258224, 126.97835541",37.57258224,126.97835541
69,"37.5622139, 126.98086548",37.5622139,126.98086548
70,"37.56622314, 126.98358917",37.56622314,126.98358917
71,"37.56599045, 126.98779297",37.56599045,126.98779297
72,"37.59440231, 126.99230957",37.59440231,126.99230957
73,"37.57095718, 126.99712372",37.57095718,126.99712372
74,"37.58327484, 126.99885559",37.58327484,126.99885559
75,"37.58156967, 127.00178528",37.58156967,127.00178528
76,"37.60726166, 127.00283813",37.60726166,127.00283813
77,"37.58876419, 127.00630951",37.58876419,127.00630951
78,"37.55610657, 127.01978302",37.55610657,127.01978302
79,"37.66366577, 127.01242828",37.66366577,127.01242828
80,"37.55979919, 127.05632782",37.55979919,127.05632782
81,"37.56115341, 127.07096863",37.56115341,127.07096863
82,"37.5625267, 127.08227539",37.5625267,127.08227539
83,"37.58869934, 127.01891327",37.58869934,127.01891327
84,"37.56669998, 127.06242371",37.56669998,127.06242371
85,"37.5685463, 127.17700958",37.5685463,127.17700958
86,"37.57164001, 127.03565979",37.57164001,127.03565979
87,"37.57407761, 127.08500671",37.57407761,127.08500671
88,"37.57653046, 127.06594086",37.57653046,127.06594086
89,"37.58655167, 127.03314209",37.58655167,127.03314209
90,"37.64966965, 127.03561401",37.64966965,127.03561401
91,"37.58659363, 127.04699707",37.58659363,127.04699707
92,"37.59090042, 127.04258728",37.59090042,127.04258728
93,"37.59489059, 127.07495117",37.59489059,127.07495117
94,"37.59733963, 127.09308624",37.59733963,127.09308624
95,"37.66627121, 127.04598999",37.66627121,127.04598999
96,"37.60625076, 127.10826874",37.60625076,127.10826874
97,"37.61151123, 127.07788849",37.61151123,127.07788849
98,"37.61535263, 127.07849121",37.61535263,127.07849121
99,"37.61882401, 127.08757019",37.61882401,127.08757019
100,"37.62386322, 127.06848907",37.62386322,127.06848907
101,"37.63999557, 127.0665741",37.63999557,127.0665741
102,"37.65449905, 127.0743866",37.65449905,127.0743866
1,"37.56387329, 126.81060791",37.56387329,126.81060791
2,"37.56728363, 126.81827545",37.56728363,126.81827545
3,"37.56698227, 126.82180023",37.56698227,126.82180023
4,"37.56229401, 126.82395172",37.56229401,126.82395172
5,"37.49072266, 126.82639313",37.49072266,126.82639313
6,"37.46654129, 126.89028168",37.46654129,126.89028168
7,"37.5553093, 126.82985687",37.5553093,126.82985687
8,"37.55524826, 126.83229828",37.55524826,126.83229828
9,"37.55912781, 126.83495331",37.55912781,126.83495331
10,"37.4737587, 126.99524689",37.4737587,126.99524689
11,"37.47531891, 126.89888763",37.47531891,126.89888763
12,"37.47648239, 126.96536255",37.47648239,126.96536255
13,"37.57204437, 126.84400177",37.57204437,126.84400177
14,"37.56585312, 126.84659576",37.56585312,126.84659576
15,"37.56468201, 126.84890747",37.56468201,126.84890747
16,"37.47991562, 126.90283966",37.47991562,126.90283966
17,"37.52143478, 126.85738373",37.52143478,126.85738373
18,"37.50605011, 126.86078644",37.50605011,126.86078644
19,"37.53650665, 126.86333466",37.53650665,126.86333466
20,"37.48334122, 126.94319916",37.48334122,126.94319916
21,"37.48437119, 126.89542389",37.48437119,126.89542389
22,"37.52820587, 126.87016296",37.52820587,126.87016296
23,"37.52916336, 126.87274933",37.52916336,126.87274933
24,"37.48635864, 126.9429245",37.48635864,126.9429245
25,"37.53302002, 126.87789917",37.53302002,126.87789917
26,"37.48815918, 126.96647644",37.48815918,126.96647644
27,"37.58063126, 126.88367462",37.58063126,126.88367462
28,"37.48958588, 126.98672485",37.48958588,126.98672485
29,"37.50284958, 126.88948059",37.50284958,126.88948059
30,"37.50819397, 126.89130402",37.50819397,126.89130402
31,"37.53210068, 126.8944397",37.53210068,126.8944397
32,"37.51933289, 126.89530182",37.51933289,126.89530182
33,"37.5315094, 126.89782715",37.5315094,126.89782715
34,"37.4966011, 126.95368195",37.4966011,126.95368195
35,"37.52029419, 126.90119171",37.52029419,126.90119171
36,"37.5258522, 126.90328217",37.5258522,126.90328217
37,"37.52630234, 126.90538025",37.52630234,126.90538025
38,"37.5008812, 126.94174957",37.5008812,126.94174957
39,"37.57767487, 126.9098053",37.57767487,126.9098053
40,"37.50296021, 126.99359894",37.50296021,126.99359894
41,"37.52841568, 126.91391754",37.52841568,126.91391754
42,"37.50470352, 126.96073151",37.50470352,126.96073151
43,"37.56765747, 126.91780853",37.56765747,126.91780853
44,"37.55274582, 126.91861725",37.55274582,126.91861725
45,"37.57327652, 126.91967773",37.57327652,126.91967773
46,"37.53123856, 126.92133331",37.53123856,126.92133331
47,"37.58334351, 126.92274475",37.58334351,126.92274475
48,"37.64585114, 126.92379761",37.64585114,126.92379761
49,"37.62265015, 126.92524719",37.62265015,126.92524719
50,"37.57490921, 126.92614746",37.57490921,126.92614746
51,"37.60240173, 126.9286499",37.60240173,126.9286499
52,"37.52207947, 126.93036652",37.52207947,126.93036652
53,"37.64385986, 126.93187714",37.64385986,126.93187714
54,"37.54976654, 126.93317413",37.54976654,126.93317413
55,"37.60903168, 126.93467712",37.60903168,126.93467712
56,"37.55485916, 126.93615723",37.55485916,126.93615723
57,"37.5971489, 126.93852997",37.5971489,126.93852997
58,"37.54234695, 126.94302368",37.54234695,126.94302368
59,"37.55659103, 126.94618988",37.55659103,126.94618988
60,"37.58224487, 126.95064545",37.58224487,126.95064545
61,"37.56145477, 126.95574951",37.56145477,126.95574951
62,"37.53507996, 126.98538208",37.53507996,126.98538208
63,"37.53722, 126.96501923",37.53722,126.96501923
64,"37.55978012, 126.96850586",37.55978012,126.96850586
65,"37.5621109, 126.97071838",37.5621109,126.97071838
66,"37.55227661, 126.97268677",37.55227661,126.97268677
67,"37.54188538, 126.97966003",37.54188538,126.97966003
68,"37.57549286, 126.97850037",37.57549286,126.97850037
69,"37.54650116, 126.9809494",37.54650116,126.9809494
70,"37.58760452, 126.9835968",37.58760452,126.9835968
71,"37.56834412, 126.98789215",37.56834412,126.98789215
72,"37.56655884, 126.99243927",37.56655884,126.99243927
73,"37.58479691, 126.99713135",37.58479691,126.99713135
74,"37.5933609, 126.9990921",37.5933609,126.9990921
75,"37.5513382, 127.07671356",37.5513382,127.07671356
76,"37.5536499, 127.15622711",37.5536499,127.15622711
77,"37.55500793, 127.08581543",37.55500793,127.08581543
78,"37.55666351, 127.14273834",37.55666351,127.14273834
79,"37.5580101, 127.1447525",37.5580101,127.1447525
80,"37.56002808, 127.16967773",37.56002808,127.16967773
81,"37.63870621, 127.01590729",37.63870621,127.01590729
82,"37.5618782, 127.15078735",37.5618782,127.15078735
83,"37.56427383, 127.17397308",37.56427383,127.17397308
84,"37.56626129, 127.0236969",37.56626129,127.0236969
85,"37.56819153, 127.05717468",37.56819153,127.05717468
86,"37.57214737, 127.04460907",37.57214737,127.04460907
87,"37.63920212, 127.02723694",37.63920212,127.02723694
88,"37.57768631, 127.03101349",37.57768631,127.03101349
89,"37.5798378, 127.0563736",37.5798378,127.0563736
90,"37.58164597, 127.08843231",37.58164597,127.08843231
91,"37.58681488, 127.06754303",37.58681488,127.06754303
92,"37.59972, 127.04038239",37.59972,127.04038239
93,"37.59424973, 127.07657623",37.59424973,127.07657623
94,"37.59655762, 127.08583832",37.59655762,127.08583832
95,"37.60271072, 127.06786346",37.60271072,127.06786346
96,"37.60734177, 127.05068207",37.60734177,127.05068207
97,"37.6114769, 127.07739258",37.6114769,127.07739258
98,"37.61529922, 127.06446838",37.61529922,127.06446838
99,"37.65411377, 127.0591507",37.65411377,127.0591507
100,"37.64548874, 127.06458282",37.64548874,127.06458282
101,"37.63815689, 127.07326508",37.63815689,127.07326508
102,,,
1,"37.57364273, 126.81180573",37.57364273,126.81180573
2,"37.55302048, 126.818367",37.55302048,126.818367
3,"37.45652008, 126.89955139",37.45652008,126.89955139
4,"37.49279022, 126.82452393",37.49279022,126.82452393
5,"37.46257401, 126.90686035",37.46257401,126.90686035
6,"37.56948471, 126.82809448",37.56948471,126.82809448
7,"37.46905518, 126.95814514",37.46905518,126.95814514
8,"37.4706955, 126.94219971",37.4706955,126.94219971
9,"37.51215744, 126.83562469",37.51215744,126.83562469
10,"37.56089401, 126.83669281",37.56089401,126.83669281
11,"37.56866455, 126.83879852",37.56866455,126.83879852
12,"37.56768036, 126.84089661",37.56768036,126.84089661
13,"37.49393845, 126.84405518",37.49393845,126.84405518
14,"37.47817993, 126.89740753",37.47817993,126.89740753
15,"37.47903061, 126.88729858",37.47903061,126.88729858
16,"37.55625916, 126.85331726",37.55625916,126.85331726
17,"37.48088837, 126.88380432",37.48088837,126.88380432
18,"37.48152924, 126.91203308",37.48152924,126.91203308
19,"37.48228836, 126.87776947",37.48228836,126.87776947
20,"37.55947876, 126.86437988",37.55947876,126.86437988
21,"37.49988937, 126.86769867",37.49988937,126.86769867
22,"37.48470306, 126.98059082",37.48470306,126.98059082
23,"37.48561096, 126.99468231",37.48561096,126.99468231
24,"37.52406311, 126.87557983",37.52406311,126.87557983
25,"37.48712158, 126.9743576",37.48712158,126.9743576
26,"37.58618927, 126.88161469",37.58618927,126.88161469
27,"37.50254822, 126.88388062",37.50254822,126.88388062
28,"37.5123291, 126.88683319",37.5123291,126.88683319
29,"37.51006317, 126.88956451",37.51006317,126.88956451
30,"37.52708435, 126.89138031",37.52708435,126.89138031
31,"37.4937706, 126.99006653",37.4937706,126.99006653
32,"37.51873779, 126.89557648",37.51873779,126.89557648
33,"37.49980927, 126.89800262",37.49980927,126.89800262
34,"37.51707077, 126.899086",37.51707077,126.899086
35,"37.57313538, 126.90184784",37.57313538,126.90184784
36,"37.49964523, 126.92709351",37.49964523,126.92709351
37,"37.50017166, 126.91130829",37.50017166,126.91130829
38,"37.56472015, 126.9067688",37.56472015,126.9067688
39,"37.5843811, 126.90989685",37.5843811,126.90989685
40,"37.57626343, 126.91132355",37.57626343,126.91132355
41,"37.50411606, 126.99748993",37.50411606,126.99748993
42,"37.61248398, 126.91487885",37.61248398,126.91487885
43,"37.57456207, 126.91799164",37.57456207,126.91799164
44,"37.5280571, 126.91870117",37.5280571,126.91870117
45,"37.54769135, 126.91998291",37.54769135,126.91998291
46,"37.64260864, 126.92147827",37.64260864,126.92147827
47,"37.60036087, 126.92281342",37.60036087,126.92281342
48,"37.58109665, 126.92402649",37.58109665,126.92402649
49,"37.5582962, 126.92538452",37.5582962,126.92538452
50,"37.51324844, 126.93997192",37.51324844,126.93997192
51,"37.6257782, 126.92881775",37.6257782,126.92881775
52,"37.64867401, 126.93070221",37.64867401,126.93070221
53,"37.52698898, 126.93209839",37.52698898,126.93209839
54,"37.63722229, 126.93330383",37.63722229,126.93330383
55,"37.52483749, 126.93490601",37.52483749,126.93490601
56,"37.52267456, 126.93778992",37.52267456,126.93778992
57,"37.61050797, 126.9385376",37.61050797,126.9385376
58,"37.55681229, 126.9431839",37.55681229,126.9431839
59,"37.53014755, 126.96848297",37.53014755,126.96848297
60,"37.53243256, 126.95474243",37.53243256,126.95474243
61,"37.57666779, 126.95584869",37.57666779,126.95584869
